timestamp,open,high,low,close,volume
2025-12-19T00:00:00+00:00,98.0419,98.273,97.8977,98.273,21913
2025-12-20T00:00:00+00:00,98.273,98.5038,98.273,98.3846,4316
2025-12-21T00:00:00+00:00,98.3846,98.6823,98.2815,98.2815,11466
2025-12-22T00:00:00+00:00,98.2815,98.647,97.5338,97.5338,11442
2025-12-23T00:00:00+00:00,97.5338,97.5338,96.7654,96.7776,2518
2025-12-24T00:00:00+00:00,96.7776,97.3319,96.7776,97.1492,39230
2025-12-25T00:00:00+00:00,97.1492,97.1931,96.3989,96.4342,43877
2025-12-26T00:00:00+00:00,96.4342,96.4342,96.0261,96.2377,9777
2025-12-27T00:00:00+00:00,96.2377,96.7063,95.9808,95.9808,27252
2025-12-28T00:00:00+00:00,95.9808,96.6787,95.9808,96.6787,26319
2025-12-29T00:00:00+00:00,96.6787,96.9602,95.8185,96.9602,45590
2025-12-30T00:00:00+00:00,96.9602,97.2334,96.693,97.2334,23222
2025-12-31T00:00:00+00:00,97.2334,97.5335,96.7745,97.5335,27305
2026-01-01T00:00:00+00:00,97.5335,97.949,97.4245,97.949,32047
2026-01-02T00:00:00+00:00,97.949,97.949,97.7207,97.7745,41178
2026-01-03T00:00:00+00:00,97.7745,97.9855,96.9435,96.9435,39910
2026-01-04T00:00:00+00:00,96.9435,97.2079,96.5066,96.5066,20647
2026-01-05T00:00:00+00:00,96.5066,96.5577,96.386,96.5577,28298
2026-01-06T00:00:00+00:00,96.5577,96.5577,94.9892,94.9892,2746
2026-01-07T00:00:00+00:00,94.9892,94.9892,93.2118,93.2118,38910
2026-01-08T00:00:00+00:00,93.2118,93.2118,92.1358,92.1358,42223
2026-01-09T00:00:00+00:00,92.1358,92.1358,90.9282,91.3991,16872
2026-01-10T00:00:00+00:00,91.3991,92.5869,91.3991,92.5869,21558
2026-01-11T00:00:00+00:00,92.5869,93.0202,92.2626,93.0202,41073
2026-01-12T00:00:00+00:00,93.0202,93.6928,93.0202,93.2111,10049
2026-01-13T00:00:00+00:00,93.2111,93.2111,92.6989,93.1355,25695
2026-01-14T00:00:00+00:00,93.1355,93.576,93.0552,93.4057,24218
2026-01-15T00:00:00+00:00,93.4057,93.4057,91.552,91.552,18325
2026-01-16T00:00:00+00:00,91.552,91.7285,91.2337,91.7285,15736
2026-01-17T00:00:00+00:00,91.7285,92.71,91.7285,91.8633,46235
2026-01-18T00:00:00+00:00,91.8633,91.8633,90.9975,91.6963,48294
2026-01-19T00:00:00+00:00,91.6963,91.8721,91.4096,91.4096,26856
2026-01-20T00:00:00+00:00,91.4096,91.7975,90.8119,90.8119,19850
2026-01-21T00:00:00+00:00,90.8119,91.4118,90.8119,91.1755,49977
2026-01-22T00:00:00+00:00,91.1755,91.1755,89.9781,89.9781,46624
2026-01-23T00:00:00+00:00,89.9781,90.1441,89.8807,89.8807,4326
2026-01-24T00:00:00+00:00,89.8807,89.8807,89.1511,89.1511,28086
2026-01-25T00:00:00+00:00,89.1511,89.3262,88.965,89.0864,37067
2026-01-26T00:00:00+00:00,89.0864,89.3022,88.2774,88.2774,32175
2026-01-27T00:00:00+00:00,88.2774,88.406,88.053,88.3449,43329
2026-01-28T00:00:00+00:00,88.3449,89.1471,88.3449,88.804,49410
2026-01-29T00:00:00+00:00,88.804,88.804,87.8601,87.9508,12520
2026-01-30T00:00:00+00:00,87.9508,88.3458,87.8214,87.8214,13210
2026-01-31T00:00:00+00:00,87.8214,88.9706,87.8214,88.6531,1607
2026-02-01T00:00:00+00:00,88.6531,89.2841,88.5177,89.1529,30776
2026-02-02T00:00:00+00:00,89.1529,89.6072,88.7486,88.7895,34044
2026-02-03T00:00:00+00:00,88.7895,88.9414,88.5706,88.9414,31075
2026-02-04T00:00:00+00:00,88.9414,88.9414,88.1682,88.5328,20334
2026-02-05T00:00:00+00:00,88.5328,88.7118,87.7631,88.7118,27574
2026-02-06T00:00:00+00:00,88.7118,89.2921,88.5492,89.2921,13109
2026-02-07T00:00:00+00:00,89.2921,89.7149,89.2921,89.7074,26137
2026-02-08T00:00:00+00:00,89.7074,90.6815,89.7074,90.6029,48374
2026-02-09T00:00:00+00:00,90.6029,90.6029,90.0841,90.2975,44764
2026-02-10T00:00:00+00:00,90.2975,90.753,90.2975,90.6549,47108
2026-02-11T00:00:00+00:00,90.6549,90.733,89.0047,89.0047,25087
2026-02-12T00:00:00+00:00,89.0047,89.0047,88.6694,88.9762,40697
2026-02-13T00:00:00+00:00,88.9762,89.5194,88.597,89.2144,44522
2026-02-14T00:00:00+00:00,89.2144,89.4998,88.3513,88.3513,6365
2026-02-15T00:00:00+00:00,88.3513,88.3513,87.3744,87.9787,8353
2026-02-16T00:00:00+00:00,87.9787,88.5752,87.9787,88.1152,10820
2026-02-17T00:00:00+00:00,88.1152,89.084,88.1152,88.7904,47983
2026-02-18T00:00:00+00:00,88.7904,88.7904,87.9292,87.9292,30716
2026-02-19T00:00:00+00:00,87.9292,88.4626,87.8874,87.8874,45090
2026-02-20T00:00:00+00:00,87.8874,88.0935,87.0699,87.4687,49877
2026-02-21T00:00:00+00:00,87.4687,87.647,87.1728,87.4313,36465
2026-02-22T00:00:00+00:00,87.4313,89.3471,87.4313,89.3471,3079
2026-02-23T00:00:00+00:00,89.3471,90.2753,89.304,90.2753,48794
2026-02-24T00:00:00+00:00,90.2753,90.2753,89.7653,90.1196,25739
2026-02-25T00:00:00+00:00,90.1196,90.1328,89.5339,89.5339,43830
2026-02-26T00:00:00+00:00,89.5339,89.8946,89.5281,89.8874,9345
2026-02-27T00:00:00+00:00,89.8874,89.8874,89.6173,89.7138,20553
2026-02-28T00:00:00+00:00,89.7138,89.7138,89.0051,89.1735,16051
2026-03-01T00:00:00+00:00,89.1735,90.2389,89.1735,90.2389,48515
2026-03-02T00:00:00+00:00,90.2389,90.2569,89.5056,89.5056,2025
2026-03-03T00:00:00+00:00,89.5056,89.6648,89.1423,89.1423,45041
2026-03-04T00:00:00+00:00,89.1423,89.1423,88.6555,88.6555,16357
2026-03-05T00:00:00+00:00,88.6555,88.6555,87.8097,87.8097,19957
2026-03-06T00:00:00+00:00,87.8097,88.6844,87.8097,88.0754,45075
2026-03-07T00:00:00+00:00,88.0754,88.7048,87.9651,87.9882,35160
2026-03-08T00:00:00+00:00,87.9882,89.4934,87.9882,89.4934,49182
2026-03-09T00:00:00+00:00,89.4934,89.9289,89.3042,89.4977,23571
2026-03-10T00:00:00+00:00,89.4977,90.0052,89.4977,89.6025,28284
2026-03-11T00:00:00+00:00,89.6025,90.1367,89.3577,90.1367,16792
2026-03-12T00:00:00+00:00,90.1367,90.324,89.303,89.303,4776
2026-03-13T00:00:00+00:00,89.303,89.303,87.8753,87.8753,16915
2026-03-14T00:00:00+00:00,87.8753,88.7388,87.8742,88.7388,25318
2026-03-15T00:00:00+00:00,88.7388,89.9331,88.7388,89.9331,45149
2026-03-16T00:00:00+00:00,89.9331,90.6968,89.8077,90.6968,39507
2026-03-17T00:00:00+00:00,90.6968,90.6968,89.4697,89.5719,22821
2026-03-18T00:00:00+00:00,89.5719,90.3724,89.3235,90.3724,49593
2026-03-19T00:00:00+00:00,90.3724,92.413,90.3724,92.1946,40610
2026-03-20T00:00:00+00:00,92.1946,92.1946,91.7521,92.1148,19550
2026-03-21T00:00:00+00:00,92.1148,92.1673,91.791,92.1673,34607
2026-03-22T00:00:00+00:00,92.1673,92.4825,91.8648,91.8648,21986
2026-03-23T00:00:00+00:00,91.8648,92.1776,91.6084,91.8601,15501
2026-03-24T00:00:00+00:00,91.8601,91.8657,91.2083,91.2083,48186
2026-03-25T00:00:00+00:00,91.2083,91.3066,90.9856,91.3066,17104
2026-03-26T00:00:00+00:00,91.3066,91.3066,90.4445,90.4445,33022
2026-03-27T00:00:00+00:00,90.4445,90.9605,90.4445,90.6716,24080
2026-03-28T00:00:00+00:00,90.6716,91.4787,90.6716,90.7423,36529
2026-03-29T00:00:00+00:00,90.7423,91.661,90.7423,90.8357,5871
2026-03-30T00:00:00+00:00,90.8357,91.3529,90.8357,90.8561,42333
2026-03-31T00:00:00+00:00,90.8561,91.9839,90.8561,91.9839,25458
2026-04-01T00:00:00+00:00,91.9839,93.4433,91.9839,93.1195,44206
2026-04-02T00:00:00+00:00,93.1195,93.1195,93.0444,93.0444,35695
2026-04-03T00:00:00+00:00,93.0444,93.0444,92.4386,92.873,46734
2026-04-04T00:00:00+00:00,92.873,92.873,91.9866,92.0585,7312
2026-04-05T00:00:00+00:00,92.0585,92.0585,91.388,91.388,24228
2026-04-06T00:00:00+00:00,91.388,91.7558,91.3572,91.7558,38027
2026-04-07T00:00:00+00:00,91.7558,92.8276,91.7558,92.8276,6283
2026-04-08T00:00:00+00:00,92.8276,92.8276,91.6934,91.6934,25855
2026-04-09T00:00:00+00:00,91.6934,91.7028,90.9168,90.9168,6418
2026-04-10T00:00:00+00:00,90.9168,90.9168,90.2082,90.2082,7249
2026-04-11T00:00:00+00:00,90.2082,91.2539,90.2082,91.2539,46369
2026-04-12T00:00:00+00:00,91.2539,91.5784,91.2539,91.5147,19374
2026-04-13T00:00:00+00:00,91.5147,92.6507,91.5147,92.6507,21610
2026-04-14T00:00:00+00:00,92.6507,93.9343,92.6507,93.9343,27102
2026-04-15T00:00:00+00:00,93.9343,94.2295,93.4828,93.4828,26503
2026-04-16T00:00:00+00:00,93.4828,93.4828,92.4327,92.8464,46174
2026-04-17T00:00:00+00:00,92.8464,92.8464,92.3625,92.4824,29645
2026-04-18T00:00:00+00:00,92.4824,92.6636,91.9659,91.9659,40033
2026-04-19T00:00:00+00:00,91.9659,92.2217,91.47,92.2217,30527
2026-04-20T00:00:00+00:00,92.2217,92.2888,91.8856,92.1562,45544
2026-04-21T00:00:00+00:00,92.1562,92.1562,91.4376,91.4376,17151
2026-04-22T00:00:00+00:00,91.4376,92.0945,91.2739,92.0945,42543
2026-04-23T00:00:00+00:00,92.0945,92.6616,92.0945,92.6616,21202
2026-04-24T00:00:00+00:00,92.6616,92.6616,92.0809,92.5418,29244
2026-04-25T00:00:00+00:00,92.5418,92.5418,92.1043,92.2551,24194
2026-04-26T00:00:00+00:00,92.2551,92.2551,91.0987,91.0987,1808
2026-04-27T00:00:00+00:00,91.0987,92.4691,91.014,92.4691,16908
2026-04-28T00:00:00+00:00,92.4691,92.4691,92.0481,92.1944,20734
2026-04-29T00:00:00+00:00,92.1944,92.819,92.1798,92.819,20644
2026-04-30T00:00:00+00:00,92.819,92.999,92.6804,92.999,41962
2026-05-01T00:00:00+00:00,92.999,92.999,92.3326,92.394,1443
2026-05-02T00:00:00+00:00,92.394,92.7183,91.6975,91.6975,22596
2026-05-03T00:00:00+00:00,91.6975,91.7418,91.2743,91.2743,39954
2026-05-04T00:00:00+00:00,91.2743,91.9877,91.2743,91.9167,21590
2026-05-05T00:00:00+00:00,91.9167,92.7414,91.9167,92.7414,42477
2026-05-06T00:00:00+00:00,92.7414,92.7414,92.2655,92.6959,26751
2026-05-07T00:00:00+00:00,92.6959,94.4184,92.1364,94.4184,12791
2026-05-08T00:00:00+00:00,94.4184,94.4184,93.8054,94.1017,47423
2026-05-09T00:00:00+00:00,94.1017,95.0217,94.1017,94.9057,27813
2026-05-10T00:00:00+00:00,94.9057,94.9057,94.5594,94.8418,11101
2026-05-11T00:00:00+00:00,94.8418,95.6325,94.0633,95.6325,32407
2026-05-12T00:00:00+00:00,95.6325,95.6973,95.0076,95.3496,28413
2026-05-13T00:00:00+00:00,95.3496,95.3496,94.0368,94.6637,36186
2026-05-14T00:00:00+00:00,94.6637,94.6637,93.5213,93.9382,44561
2026-05-15T00:00:00+00:00,93.9382,95.4074,93.6152,95.4074,45398
